id,Marital status,Application mode,Application order,Course,evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Output
304.0,1.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
204.0,1.0,8.0,2.0,10.0,1.0,1.0,1.0,13.0,27.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,11.0,5.0,11.142857142857142,0.0,0.0,6.0,11.0,4.0,11.25,0.0,16.2,0.3,-0.92,2.0
2899.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,2.0
4121.0,1.0,4.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,17.0,0.0,0.0,6.0,7.0,6.0,16.285714285714285,0.0,11.1,0.6,2.02,2.0
1840.0,1.0,5.0,1.0,15.0,1.0,1.0,9.0,23.0,27.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,6.0,12.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
3184.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,28.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,9.0,6.0,13.833333333333334,0.0,0.0,6.0,12.0,5.0,13.666666666666666,0.0,11.1,0.6,2.02,2.0
3741.0,1.0,12.0,1.0,7.0,1.0,1.0,1.0,22.0,14.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,5.0,16.0,3.0,14.333333333333334,0.0,0.0,5.0,9.0,5.0,12.428571428571429,0.0,9.4,-0.8,-3.12,1.0
2169.0,1.0,8.0,1.0,14.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,15.571428571428571,0.0,0.0,6.0,6.0,6.0,17.166666666666668,0.0,16.2,0.3,-0.92,2.0
3066.0,1.0,15.0,1.0,5.0,1.0,14.0,1.0,1.0,1.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,6.0,12.0,0.0,5.0,9.0,9.0,8.0,12.75,0.0,16.2,0.3,-0.92,2.0
4098.0,1.0,8.0,2.0,13.0,1.0,1.0,1.0,22.0,27.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
526.0,1.0,12.0,1.0,7.0,1.0,12.0,1.0,13.0,14.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,6.0,3.0,10.5,0.0,10.8,1.4,1.74,1.0
3278.0,1.0,14.0,3.0,9.0,1.0,1.0,8.0,3.0,27.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,8.0,2.0,13.0,0.0,7.6,2.6,0.32,0.0
504.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,22.0,1.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,11.721428571428572,0.0,0.0,8.0,12.0,7.0,11.721428571428572,0.0,12.7,3.7,-1.7,2.0
624.0,1.0,8.0,4.0,5.0,1.0,1.0,1.0,23.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,8.0,3.0,12.666666666666666,0.0,11.1,0.6,2.02,0.0
675.0,1.0,8.0,1.0,16.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,2.0,10.0,0.0,0.0,6.0,15.0,2.0,11.0,0.0,7.6,2.6,0.32,0.0
3756.0,1.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,0.0,6.0,14.0,5.0,12.4,0.0,0.0,6.0,10.0,5.0,11.6,0.0,9.4,-0.8,-3.12,2.0
2727.0,1.0,8.0,2.0,12.0,1.0,1.0,1.0,23.0,14.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,14.312857142857142,0.0,0.0,8.0,8.0,7.0,14.312857142857142,0.0,10.8,1.4,1.74,2.0
3826.0,1.0,12.0,1.0,11.0,1.0,12.0,1.0,22.0,27.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,11.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,14.75,0.0,16.2,0.3,-0.92,0.0
4176.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,13.0,1.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.4,0.5,1.79,2.0
4102.0,1.0,8.0,1.0,6.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,0.0,6.0,8.0,6.0,12.428571428571429,0.0,8.9,1.4,3.51,2.0
3468.0,1.0,1.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,5.0,11.0,5.0,11.4,0.0,0.0,5.0,10.0,4.0,10.25,0.0,15.5,2.8,-4.06,1.0
3782.0,1.0,8.0,2.0,16.0,1.0,1.0,1.0,1.0,14.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,12.142857142857142,0.0,0.0,7.0,7.0,7.0,13.142857142857142,0.0,12.4,0.5,1.79,2.0
1015.0,1.0,8.0,1.0,11.0,1.0,1.0,1.0,13.0,14.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,12.4,0.5,1.79,2.0
222.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,4.0,11.25,0.0,0.0,6.0,13.0,2.0,12.5,0.0,9.4,-0.8,-3.12,0.0
1715.0,1.0,8.0,2.0,12.0,1.0,1.0,1.0,1.0,14.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,13.3425,0.0,0.0,8.0,8.0,8.0,13.3425,0.0,9.4,-0.8,-3.12,2.0
575.0,2.0,12.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.0,12.0,0.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,1.0,9.4,-0.8,-3.12,0.0
2521.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,4.0,3.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.142857142857142,0.0,0.0,6.0,6.0,6.0,11.166666666666666,0.0,8.9,1.4,3.51,2.0
2977.0,1.0,13.0,1.0,16.0,1.0,9.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,14.0,18.0,23.0,14.0,12.785714285714286,2.0,16.0,17.0,18.0,16.0,13.875,0.0,16.2,0.3,-0.92,0.0
2288.0,1.0,13.0,1.0,7.0,1.0,1.0,1.0,1.0,27.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,2.0,5.0,6.0,4.0,11.8,0.0,0.0,5.0,7.0,2.0,11.5,0.0,15.5,2.8,-4.06,1.0
2765.0,1.0,7.0,4.0,12.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.11,0.0,0.0,8.0,8.0,8.0,13.11,0.0,9.4,-0.8,-3.12,2.0
3666.0,2.0,13.0,1.0,5.0,1.0,1.0,1.0,22.0,17.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,8.0,10.0,14.0,8.0,14.625,0.0,5.0,7.0,7.0,5.0,13.4,0.0,9.4,-0.8,-3.12,0.0
2355.0,1.0,8.0,4.0,14.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.625,0.0,0.0,6.0,7.0,6.0,14.285714285714286,0.0,11.1,0.6,2.02,2.0
1046.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,3.0,28.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,6.0,13.166666666666666,0.0,10.8,1.4,1.74,0.0
3007.0,1.0,8.0,5.0,9.0,1.0,1.0,1.0,1.0,28.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,12.0,2.0,10.0,0.0,0.0,5.0,11.0,4.0,11.75,0.0,11.1,0.6,2.02,1.0
3907.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,28.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,11.0,4.0,12.5,1.0,0.0,6.0,13.0,3.0,13.666666666666666,0.0,9.4,-0.8,-3.12,1.0
3819.0,1.0,12.0,1.0,11.0,1.0,1.0,1.0,3.0,14.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
2951.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.666666666666666,0.0,0.0,6.0,12.0,6.0,13.833333333333334,0.0,8.9,1.4,3.51,2.0
2723.0,1.0,8.0,2.0,9.0,1.0,1.0,1.0,13.0,1.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,15.0,2.0,10.0,0.0,0.0,5.0,14.0,2.0,12.0,0.0,13.9,-0.3,0.79,0.0
586.0,1.0,8.0,1.0,6.0,1.0,1.0,1.0,23.0,14.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,3.0,12.0,0.0,0.0,5.0,7.0,5.0,13.2,0.0,7.6,2.6,0.32,2.0
889.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,23.0,28.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,9.0,4.0,13.0,0.0,0.0,6.0,13.0,4.0,11.25,0.0,10.8,1.4,1.74,2.0
396.0,1.0,16.0,1.0,10.0,1.0,1.0,1.0,3.0,14.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,5.0,11.0,12.0,11.0,11.727272727272728,0.0,5.0,11.0,14.0,11.0,12.0,0.0,12.4,0.5,1.79,2.0
3628.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
945.0,1.0,8.0,2.0,11.0,1.0,1.0,1.0,22.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,11.1,0.6,2.02,2.0
521.0,1.0,8.0,1.0,8.0,1.0,1.0,1.0,3.0,14.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,14.0,2.0,12.0,2.0,0.0,5.0,6.0,5.0,12.6,0.0,9.4,-0.8,-3.12,2.0
3090.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,4.0,10.25,0.0,0.0,6.0,8.0,6.0,10.714285714285714,0.0,11.1,0.6,2.02,2.0
2963.0,2.0,1.0,1.0,17.0,0.0,3.0,1.0,1.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,5.0,5.0,5.0,10.8,0.0,0.0,5.0,9.0,4.0,11.5,0.0,9.4,-0.8,-3.12,2.0
3455.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,13.0,1.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.714285714285714,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.7,3.7,-1.7,2.0
3370.0,1.0,4.0,1.0,9.0,1.0,3.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
1301.0,1.0,1.0,5.0,11.0,1.0,1.0,1.0,3.0,14.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0
687.0,1.0,8.0,3.0,12.0,1.0,1.0,1.0,23.0,14.0,10.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,11.8375,0.0,0.0,8.0,9.0,8.0,12.48125,0.0,13.9,-0.3,0.79,2.0
2009.0,1.0,1.0,6.0,15.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
1998.0,1.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,28.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,10.0,1.0,10.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
3636.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,14.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,8.9,1.4,3.51,2.0
1198.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,10.8,1.4,1.74,2.0
1803.0,1.0,14.0,2.0,14.0,1.0,1.0,1.0,13.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,4.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,11.0,4.0,11.142857142857142,0.0,10.8,1.4,1.74,0.0
3532.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,28.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,5.0,5.0,15.0,0.0,8.9,1.4,3.51,2.0
904.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,12.0,1.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
3688.0,5.0,12.0,1.0,10.0,1.0,1.0,1.0,13.0,28.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,8.0,5.0,12.6,0.0,0.0,6.0,11.0,4.0,11.25,0.0,12.4,0.5,1.79,2.0
139.0,1.0,9.0,1.0,12.0,1.0,1.0,1.0,13.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,17.125,0.0,0.0,8.0,8.0,8.0,17.5875,0.0,13.9,-0.3,0.79,2.0
3436.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,28.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,0.0,6.0,10.0,6.0,13.5,0.0,13.9,-0.3,0.79,2.0
2438.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,28.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,11.0,17.0,31.0,11.0,12.727272727272728,4.0,10.0,12.0,24.0,10.0,12.7,1.0,15.5,2.8,-4.06,0.0
1791.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,3.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0
3717.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,2.0
757.0,1.0,14.0,1.0,17.0,0.0,1.0,1.0,22.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,10.0,15.0,24.0,12.0,11.0,0.0,10.0,14.0,21.0,11.0,11.363636363636363,1.0,7.6,2.6,0.32,0.0
1366.0,1.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0,14.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,4.0,9.0,12.0,9.0,13.454545454545457,0.0,2.0,7.0,9.0,6.0,13.875,0.0,11.1,0.6,2.02,0.0
1317.0,1.0,1.0,5.0,15.0,1.0,1.0,1.0,19.0,28.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,12.0,3.0,12.0,0.0,0.0,6.0,15.0,3.0,10.666666666666666,0.0,7.6,2.6,0.32,0.0
3179.0,1.0,14.0,1.0,12.0,1.0,1.0,1.0,13.0,28.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,7.0,8.0,5.0,11.2,0.0,0.0,7.0,8.0,5.0,11.2,0.0,7.6,2.6,0.32,1.0
3690.0,1.0,8.0,6.0,9.0,1.0,1.0,1.0,13.0,1.0,10.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,11.6,1.0,0.0,5.0,10.0,4.0,10.75,0.0,9.4,-0.8,-3.12,2.0
1632.0,2.0,12.0,1.0,17.0,0.0,9.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32,2.0
118.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,22.0,28.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,5.0,13.142857142857142,2.0,0.0,5.0,6.0,5.0,11.4,0.0,9.4,-0.8,-3.12,2.0
1547.0,2.0,12.0,1.0,17.0,0.0,7.0,1.0,19.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
4207.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,23.0,27.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.652857142857142,0.0,0.0,8.0,9.0,8.0,14.755555555555556,0.0,12.4,0.5,1.79,2.0
4335.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,9.0,3.0,10.666666666666666,0.0,0.0,5.0,13.0,2.0,12.5,0.0,7.6,2.6,0.32,1.0
4401.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,13.0,27.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,3.0,5.0,10.0,3.0,14.666666666666666,1.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
2102.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,22.0,27.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.26,0.0,0.0,8.0,8.0,8.0,14.28625,0.0,15.5,2.8,-4.06,2.0
4099.0,1.0,9.0,1.0,10.0,1.0,1.0,1.0,23.0,24.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
3694.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
3635.0,1.0,13.0,1.0,12.0,1.0,6.0,1.0,22.0,1.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,12.0,21.0,33.0,18.0,14.933333333333334,12.0,12.0,21.0,33.0,18.0,14.933333333333334,12.0,7.6,2.6,0.32,2.0
1105.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,22.0,28.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
104.0,1.0,9.0,1.0,16.0,1.0,1.0,1.0,13.0,14.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
145.0,1.0,8.0,5.0,16.0,1.0,1.0,1.0,22.0,28.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,9.4,-0.8,-3.12,2.0
4028.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,28.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,8.0,6.0,13.875,0.0,10.8,1.4,1.74,2.0
128.0,1.0,8.0,3.0,10.0,1.0,1.0,1.0,1.0,29.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,12.4,0.5,1.79,2.0
69.0,1.0,12.0,1.0,11.0,1.0,1.0,1.0,13.0,27.0,8.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,7.0,6.0,12.0,0.0,0.0,6.0,8.0,5.0,10.8,0.0,12.7,3.7,-1.7,1.0
33.0,1.0,9.0,1.0,3.0,0.0,1.0,1.0,13.0,1.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,6.0,14.375,0.0,12.4,0.5,1.79,2.0
3331.0,1.0,14.0,1.0,11.0,1.0,1.0,1.0,10.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,3.0,8.0,19.0,5.0,12.166666666666666,0.0,3.0,7.0,12.0,5.0,12.0,0.0,7.6,2.6,0.32,0.0
1778.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,22.0,28.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,8.0,4.0,11.4,0.0,0.0,5.0,7.0,4.0,11.0,0.0,11.1,0.6,2.02,2.0
2993.0,2.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,27.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,6.0,6.0,5.0,12.4,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,9.4,-0.8,-3.12,2.0
269.0,1.0,1.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.671428571428573,0.0,0.0,8.0,8.0,7.0,13.671428571428573,0.0,12.7,3.7,-1.7,2.0
2293.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,13.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.833333333333334,0.0,0.0,6.0,8.0,6.0,13.333333333333334,0.0,15.5,2.8,-4.06,2.0
2625.0,1.0,12.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,12.0,0.0,10.8,1.4,1.74,0.0
1341.0,1.0,1.0,5.0,15.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.8,0.0,0.0,6.0,10.0,4.0,12.2,0.0,10.8,1.4,1.74,2.0
